元データ,Channel ID,関数でチャレンジ（重すぎる）,もりゆか検証中：GASでチャレンジ,GAS用✍
youtube.com::afv_user_id_WhBHGMM-CGbnVAbv9QTOWw,UCWhBHGMM-CGbnVAbv9QTOWw,,,
youtube.com::afv_user_id_RT-74ovdMKOFBC96w_gfyQ,UCRT-74ovdMKOFBC96w_gfyQ,,,
youtube.com::afv_user_id_vtRJQXVQPMBFLqhUR5J-7A,UCvtRJQXVQPMBFLqhUR5J-7A,,,
youtube.com::afv_user_id_Ty6nbQ3oyEAB-GLpqu4cVg,UCTy6nbQ3oyEAB-GLpqu4cVg,,,
youtube.com::afv_user_id_pbA9N9UqeOEB8fDjNvGx_w,UCpbA9N9UqeOEB8fDjNvGx_w,,,
youtube.com::afv_user_id_O9QmX1xRB6AHbJ9T3lc-Qw,UCO9QmX1xRB6AHbJ9T3lc-Qw,,,
youtube.com::afv_user_id_1xd0cAOryAMTTG34joEgdg,UC1xd0cAOryAMTTG34joEgdg,,,
youtube.com::afv_user_id_tfrtF3vDShe9C40i2pZ7qA,UCtfrtF3vDShe9C40i2pZ7qA,,,
youtube.com::afv_user_id_2OgzdgLQ7vxlANVxF3kgvg,UC2OgzdgLQ7vxlANVxF3kgvg,,,
youtube.com::afv_user_id_wKNfdT49VN0fDNZFw7XEOQ,UCwKNfdT49VN0fDNZFw7XEOQ,,,
youtube.com::afv_user_id_VpaaZ-p7GTTFEDR_NCnfNg,UCVpaaZ-p7GTTFEDR_NCnfNg,,,
youtube.com::afv_user_id_F8T85lLtxDV6_lhMNEmYKw,UCF8T85lLtxDV6_lhMNEmYKw,,,
youtube.com::afv_user_id_MMMNS64X2uFNWViteEKbwA,UCMMMNS64X2uFNWViteEKbwA,,,
youtube.com::afv_user_id_rALFGPubY9rNwVOOJUYu4g,UCrALFGPubY9rNwVOOJUYu4g,,,
youtube.com::afv_user_id_v2yYe6LXYq6qgqNmRpmniQ,UCv2yYe6LXYq6qgqNmRpmniQ,,,
youtube.com::afv_user_id_XVErXFv_fzdIMjFpkIXHtg,UCXVErXFv_fzdIMjFpkIXHtg,,,
youtube.com::afv_user_id_ClxbBAfDbFUjQon8ZT-Jew,UCClxbBAfDbFUjQon8ZT-Jew,,,
youtube.com::afv_user_id_jU51lhtpje-r0eF4b0jpbw,UCjU51lhtpje-r0eF4b0jpbw,,,
youtube.com::afv_user_id_jjqnLtqDDAY02a_dsgdoog,UCjjqnLtqDDAY02a_dsgdoog,,,
youtube.com::afv_user_id_IPm5o4QMXp8Cbgf7ZLbhow,UCIPm5o4QMXp8Cbgf7ZLbhow,,,
youtube.com::afv_user_id_kIimWZ9gBJRamKF0rmPU8w,UCkIimWZ9gBJRamKF0rmPU8w,,,
youtube.com::afv_user_id_cMKOr3sMldGroRd3aYAK3g,UCcMKOr3sMldGroRd3aYAK3g,,,
youtube.com::afv_user_id_zwHbM92dBREagbKtiou58Q,UCzwHbM92dBREagbKtiou58Q,,,
youtube.com::afv_user_id_hqgldmzFbug6EUBYabOYVQ,UChqgldmzFbug6EUBYabOYVQ,,,
youtube.com::afv_user_id_CI_DJ1Q-WYGS8bVXsW_V5w,UCCI_DJ1Q-WYGS8bVXsW_V5w,,,
youtube.com::afv_user_id_6kSLiIgAcbXNSxf0JHjy5g,UC6kSLiIgAcbXNSxf0JHjy5g,,,
youtube.com::afv_user_id_DAv4ccwfW-PEQJsoGdtyHw,UCDAv4ccwfW-PEQJsoGdtyHw,,,
youtube.com::afv_user_id__DopZ9OANqNGho0wFwADqA,UC_DopZ9OANqNGho0wFwADqA,,,
youtube.com::afv_user_id_rAq8h6Q3xGxzUC-84YD9PQ,UCrAq8h6Q3xGxzUC-84YD9PQ,,,
youtube.com::afv_user_id_lSsb_e0HDQ-w7XuwNPgGqQ,UClSsb_e0HDQ-w7XuwNPgGqQ,,,
youtube.com::afv_user_id_7y_zFLw2P0eR-wBKNG4HNw,UC7y_zFLw2P0eR-wBKNG4HNw,,,
youtube.com::afv_user_id_0FFHRF1mytLDhs6nxqGIQg,UC0FFHRF1mytLDhs6nxqGIQg,,,
youtube.com::afv_user_id_qpNF-vbAUtFO9No7weFXcA,UCqpNF-vbAUtFO9No7weFXcA,,,
youtube.com::afv_user_id__C37Xehj2cA8ldquUxDtQw,UC_C37Xehj2cA8ldquUxDtQw,,,
youtube.com::afv_user_id_a9Y57gfeY0Zro_noHRVrnw,UCa9Y57gfeY0Zro_noHRVrnw,,,
youtube.com::afv_user_id_wDO02SRX6YLzZKG1e7gDCg,UCwDO02SRX6YLzZKG1e7gDCg,,,
youtube.com::afv_user_id_1N2_2vCoyd3EvGcVuwTfmw,UC1N2_2vCoyd3EvGcVuwTfmw,,,
youtube.com::afv_user_id_5-Yvv6WOrm509sVwgLdFoQ,UC5-Yvv6WOrm509sVwgLdFoQ,,,
youtube.com::afv_user_id_b0ihakUzdX9YgjVeVmlU5A,UCb0ihakUzdX9YgjVeVmlU5A,,,
youtube.com::afv_user_id_TREjmkDOrLAwLv--1glRFA,UCTREjmkDOrLAwLv--1glRFA,,,
youtube.com::afv_user_id_qMDCgp37r-tRNaMGsIDgwA,UCqMDCgp37r-tRNaMGsIDgwA,,,
youtube.com::afv_user_id_WFRCZp5L_SZnjHAA52l1HA,UCWFRCZp5L_SZnjHAA52l1HA,,,
youtube.com::afv_user_id_rmsruqPgCIs4PImiZs0t9w,UCrmsruqPgCIs4PImiZs0t9w,,,
youtube.com::afv_user_id_8CQ1dyYT4p8kdI7ApaN64g,UC8CQ1dyYT4p8kdI7ApaN64g,,,
youtube.com::afv_user_id_6uo7Swuhid4KcK97n2l7_Q,UC6uo7Swuhid4KcK97n2l7_Q,,,
youtube.com::afv_user_id_vRBH2kkvp0NVAUPEvqmzbA,UCvRBH2kkvp0NVAUPEvqmzbA,,,
youtube.com::afv_user_id_PkjL7jAJhrZ3e4-NlsGt-Q,UCPkjL7jAJhrZ3e4-NlsGt-Q,,,
youtube.com::afv_user_id_a99s7Z2vv-5KNr-1Itvk6A,UCa99s7Z2vv-5KNr-1Itvk6A,,,
youtube.com::afv_user_id_ZSso0ls5SDHohsHjawvsYQ,UCZSso0ls5SDHohsHjawvsYQ,,,
youtube.com::afv_user_id_WcfNaOvJ-UtZvWMTqDaNjw,UCWcfNaOvJ-UtZvWMTqDaNjw,,,
youtube.com::afv_user_id_9HnwKjM4NerRxrttBaf4rA,UC9HnwKjM4NerRxrttBaf4rA,,,
youtube.com::afv_user_id_n85IB3kxNMo993oPNDKpuA,UCn85IB3kxNMo993oPNDKpuA,,,
youtube.com::afv_user_id_umy0N9RthcUlzcX3XrPsbQ,UCumy0N9RthcUlzcX3XrPsbQ,,,
youtube.com::afv_user_id_LKNp-ua37bAXkkPJRD-mfQ,UCLKNp-ua37bAXkkPJRD-mfQ,,,
youtube.com::afv_user_id___AsSnEuyVgO9TWvZE_ziA,UC__AsSnEuyVgO9TWvZE_ziA,,,
youtube.com::afv_user_id_xCDE6QpDCy8ZB3cVetRILw,UCxCDE6QpDCy8ZB3cVetRILw,,,
youtube.com::afv_user_id_chSUCTw60Dx_mkkwXcvSwA,UCchSUCTw60Dx_mkkwXcvSwA,,,
youtube.com::afv_user_id_mzieQGdu7fTXaPqi2AuXyg,UCmzieQGdu7fTXaPqi2AuXyg,,,
youtube.com::afv_user_id_-IhTonqjtN0zfJaGrfcnYQ,UC-IhTonqjtN0zfJaGrfcnYQ,,,
youtube.com::afv_user_id_qB_TUMUuRmJuWEViyVVLsA,UCqB_TUMUuRmJuWEViyVVLsA,,,
youtube.com::afv_user_id_cxOVZZaHJzvNL_1CbuNX-Q,UCcxOVZZaHJzvNL_1CbuNX-Q,,,
youtube.com::afv_user_id_azjJ6udlwl6cP_om1zqTQQ,UCazjJ6udlwl6cP_om1zqTQQ,,,
youtube.com::afv_user_id_b_L4wZwHcJBrWcs-OTra-A,UCb_L4wZwHcJBrWcs-OTra-A,,,
youtube.com::afv_user_id_uq1ynSBN4ROHC1bHJNlrWQ,UCuq1ynSBN4ROHC1bHJNlrWQ,,,
youtube.com::afv_user_id_-xDRps8JhkrEj1UbuufmjQ,UC-xDRps8JhkrEj1UbuufmjQ,,,
youtube.com::afv_user_id_n6UVeX7DF0gv6gZeJl120Q,UCn6UVeX7DF0gv6gZeJl120Q,,,
youtube.com::afv_user_id__tvQycu8F5srMHGz1PqDow,UC_tvQycu8F5srMHGz1PqDow,,,
youtube.com::afv_user_id_6qnjAoknKc6nUwhxVYL_DA,UC6qnjAoknKc6nUwhxVYL_DA,,,
youtube.com::afv_user_id_ser60ZaSlt9jfUwymMMqdA,UCser60ZaSlt9jfUwymMMqdA,,,
youtube.com::afv_user_id_EgvzVCeW2MnHV-M62CxBDQ,UCEgvzVCeW2MnHV-M62CxBDQ,,,
youtube.com::afv_user_id_ia0Mw96B-yNYRka1J_mAsQ,UCia0Mw96B-yNYRka1J_mAsQ,,,
youtube.com::afv_user_id_54K05Ttjj--k_1EqtCOZWQ,UC54K05Ttjj--k_1EqtCOZWQ,,,
youtube.com::afv_user_id_r65_J7H0Lu_zJHOCuHswww,UCr65_J7H0Lu_zJHOCuHswww,,,
youtube.com::afv_user_id_-z9BHSVtBEOJPkGBIfEPSA,UC-z9BHSVtBEOJPkGBIfEPSA,,,
youtube.com::afv_user_id_ywiirCAHLPix_jHNyPpkkg,UCywiirCAHLPix_jHNyPpkkg,,,
youtube.com::afv_user_id_oztvTULBYd3WmStqYeoHcA,UCoztvTULBYd3WmStqYeoHcA,,,
youtube.com::afv_user_id_YnoZ1SC1yT1cgSDRpe8gxQ,UCYnoZ1SC1yT1cgSDRpe8gxQ,,,
youtube.com::afv_user_id_Ti1Pp6pivo5Gw3hSixMaDA,UCTi1Pp6pivo5Gw3hSixMaDA,,,
youtube.com::afv_user_id_LU_4Nmos905QrG9npOzJUA,UCLU_4Nmos905QrG9npOzJUA,,,
youtube.com::afv_user_id_hUJbHiTVeGrSkTdBzVfNCQ,UChUJbHiTVeGrSkTdBzVfNCQ,,,
youtube.com::afv_user_id_F0Y08zyGpod-zHwKT7nweA,UCF0Y08zyGpod-zHwKT7nweA,,,
youtube.com::afv_user_id_vKXzjSvPSoYDpG-SLqrkdg,UCvKXzjSvPSoYDpG-SLqrkdg,,,
youtube.com::afv_user_id_ni7l_KgYra_TdEn2QgPKCA,UCni7l_KgYra_TdEn2QgPKCA,,,
youtube.com::afv_user_id_7bi_AohDsTpAtMGUiuDBGg,UC7bi_AohDsTpAtMGUiuDBGg,,,
youtube.com::afv_user_id_JhautEc7JN6P6UFX-fBtTw,UCJhautEc7JN6P6UFX-fBtTw,,,
youtube.com::afv_user_id_10FmJT40tGXsfQGereLBZw,UC10FmJT40tGXsfQGereLBZw,,,
youtube.com::afv_user_id_Z9qH9bedbEp7IDhlbNJfRw,UCZ9qH9bedbEp7IDhlbNJfRw,,,
youtube.com::afv_user_id_moidAvXyjaW__jmAZNSx8g,UCmoidAvXyjaW__jmAZNSx8g,,,
youtube.com::afv_user_id_Of0AmenkpAWbnO_mqDZggA,UCOf0AmenkpAWbnO_mqDZggA,,,
youtube.com::afv_user_id_1_OtGqvw9VxetuMMYH_pMw,UC1_OtGqvw9VxetuMMYH_pMw,,,
youtube.com::afv_user_id_BnFEiB9v4afsg8tbhmIACQ,UCBnFEiB9v4afsg8tbhmIACQ,,,
youtube.com::afv_user_id_MMbmgZ9P8So_OmiH2rCPUQ,UCMMbmgZ9P8So_OmiH2rCPUQ,,,
youtube.com::afv_user_id_RckN-wrxcrcISCTCFExuzA,UCRckN-wrxcrcISCTCFExuzA,,,
youtube.com::afv_user_id_92ddxxI32pk-5ZDiQjJb6A,UC92ddxxI32pk-5ZDiQjJb6A,,,
youtube.com::afv_user_id_F6LVDyQHr6oa6tB1u4OcHg,UCF6LVDyQHr6oa6tB1u4OcHg,,,
youtube.com::afv_user_id_7I3QTra4_kC4TSu8f7rHkA,UC7I3QTra4_kC4TSu8f7rHkA,,,
youtube.com::afv_user_id_8x_GQsqwLvglizV7xRckpw,UC8x_GQsqwLvglizV7xRckpw,,,
youtube.com::afv_user_id_Rb4IVckX44UIDzyykek_gA,UCRb4IVckX44UIDzyykek_gA,,,
youtube.com::afv_user_id_x6uHC-VzNeakSFECf-U90A,UCx6uHC-VzNeakSFECf-U90A,,,
youtube.com::afv_user_id_yPHqRbdXgBeyq1jSSmymKA,UCyPHqRbdXgBeyq1jSSmymKA,,,
youtube.com::afv_user_id_PZgBtMYoFKypEG2SCvBN9A,UCPZgBtMYoFKypEG2SCvBN9A,,,
youtube.com::afv_user_id_sALHLPzUezrNRpxDTF0V3w,UCsALHLPzUezrNRpxDTF0V3w,,,
youtube.com::afv_user_id_n_cpHcrXjG_XnH9N3fO6qA,UCn_cpHcrXjG_XnH9N3fO6qA,,,
youtube.com::afv_user_id_a1lvmcL9wAfI6yHoXKO8qA,UCa1lvmcL9wAfI6yHoXKO8qA,,,
youtube.com::afv_user_id_YgA-dCbtiGdyIwadjcNgpg,UCYgA-dCbtiGdyIwadjcNgpg,,,
youtube.com::afv_user_id_lkc2M0xPFhoOzzHlgZDMfw,UClkc2M0xPFhoOzzHlgZDMfw,,,
youtube.com::afv_user_id_qeAYB1DMzfM-hG-Up52yNQ,UCqeAYB1DMzfM-hG-Up52yNQ,,,
youtube.com::afv_user_id_Und3_5BO2JoiTo0amBgGsg,UCUnd3_5BO2JoiTo0amBgGsg,,,
youtube.com::afv_user_id_9TiDWPi8bVxss_cAO2vBOw,UC9TiDWPi8bVxss_cAO2vBOw,,,
youtube.com::afv_user_id_Q_lCJ3n_MhBhykmf4lWDVA,UCQ_lCJ3n_MhBhykmf4lWDVA,,,
youtube.com::afv_user_id_GzgKurBk66FKNJiBkTvAHg,UCGzgKurBk66FKNJiBkTvAHg,,,
youtube.com::afv_user_id_s72y8_Sz1N2HH6iw0r_3wA,UCs72y8_Sz1N2HH6iw0r_3wA,,,
youtube.com::afv_user_id_CTTsJP8fmNPCNBp0FL6P0A,UCCTTsJP8fmNPCNBp0FL6P0A,,,
youtube.com::afv_user_id_u5OhGQzagQkmJoOOnxnBIg,UCu5OhGQzagQkmJoOOnxnBIg,,,
youtube.com::afv_user_id_PNvuMaTK2CvekcpZjHpCWw,UCPNvuMaTK2CvekcpZjHpCWw,,,
youtube.com::afv_user_id_ANYCOJGI5ak1F0aH7YFs7g,UCANYCOJGI5ak1F0aH7YFs7g,,,
youtube.com::afv_user_id_DTdcAqZRWubUiDFUzmdNeA,UCDTdcAqZRWubUiDFUzmdNeA,,,
youtube.com::afv_user_id_ydat2_tzGxxkTSsd8Piy8g,UCydat2_tzGxxkTSsd8Piy8g,,,
youtube.com::afv_user_id_ZXOq4XxCsSL7VPtXUU435w,UCZXOq4XxCsSL7VPtXUU435w,,,
youtube.com::afv_user_id_DX5PcGdh73bnrVMgdQ_DoA,UCDX5PcGdh73bnrVMgdQ_DoA,,,
youtube.com::afv_user_id_Y8BofpKHYCna9QZ8L4h5Fw,UCY8BofpKHYCna9QZ8L4h5Fw,,,
youtube.com::afv_user_id_RzGIQkOmFBIuMElAhVfAcA,UCRzGIQkOmFBIuMElAhVfAcA,,,
youtube.com::afv_user_id_qoUKpMpv8hz64ckrRWBbUw,UCqoUKpMpv8hz64ckrRWBbUw,,,
youtube.com::afv_user_id_FdBehO71GQaIom4WfVeGSw,UCFdBehO71GQaIom4WfVeGSw,,,
youtube.com::afv_user_id_5pd5wBVBMc3GBut46IGEDw,UC5pd5wBVBMc3GBut46IGEDw,,,
youtube.com::afv_user_id_bRL62dFbwwJxsRdI3S4JXw,UCbRL62dFbwwJxsRdI3S4JXw,,,
youtube.com::afv_user_id_vordnpU03RYZQxXiIBuGVw,UCvordnpU03RYZQxXiIBuGVw,,,
youtube.com::afv_user_id_TdzndmRuTPbqaPUGaHzUmw,UCTdzndmRuTPbqaPUGaHzUmw,,,
youtube.com::afv_user_id__IXM652ArGOxwfZzo7sPyw,UC_IXM652ArGOxwfZzo7sPyw,,,
youtube.com::afv_user_id_q0Gl-isKhYg3nLkTatD6Rg,UCq0Gl-isKhYg3nLkTatD6Rg,,,
youtube.com::afv_user_id_A2H3Dc9LSZzfl_6ojlgt0g,UCA2H3Dc9LSZzfl_6ojlgt0g,,,
youtube.com::afv_user_id_tj2jIiuu_k7PoWKyP-G8VQ,UCtj2jIiuu_k7PoWKyP-G8VQ,,,
youtube.com::afv_user_id_-zeaPnxZHE3EcTyVl1fTdw,UC-zeaPnxZHE3EcTyVl1fTdw,,,
youtube.com::afv_user_id_8UXXTaoP6Xf-zGRLf0R46w,UC8UXXTaoP6Xf-zGRLf0R46w,,,
youtube.com::afv_user_id__RgysfGhRoSv9wjNPLtCmg,UC_RgysfGhRoSv9wjNPLtCmg,,,
youtube.com::afv_user_id_eEw2Utee_-P8-KZYTzuUsw,UCeEw2Utee_-P8-KZYTzuUsw,,,
youtube.com::afv_user_id_EkrUzgbElR_WtFR5TwxJEQ,UCEkrUzgbElR_WtFR5TwxJEQ,,,
youtube.com::afv_user_id_MXjwK6-rRw-la5SN5j0M6g,UCMXjwK6-rRw-la5SN5j0M6g,,,
youtube.com::afv_user_id_KSGZECKHyEa5ReOGrwCJqg,UCKSGZECKHyEa5ReOGrwCJqg,,,
youtube.com::afv_user_id_yiocd2Tg4mykRoDDtBes_A,UCyiocd2Tg4mykRoDDtBes_A,,,
youtube.com::afv_user_id_jyvXWWlijuhPH_gd0InDdA,UCjyvXWWlijuhPH_gd0InDdA,,,
youtube.com::afv_user_id_kiCNZ6c5Th3NpL2U8IhUWw,UCkiCNZ6c5Th3NpL2U8IhUWw,,,
youtube.com::afv_user_id_WYLJZrK29OBQIkASbNRcHg,UCWYLJZrK29OBQIkASbNRcHg,,,
youtube.com::afv_user_id_Th7ytsDGf0ev5S1YyDRHCA,UCTh7ytsDGf0ev5S1YyDRHCA,,,
youtube.com::afv_user_id_tadsCKKCV3z7mkhB5SvXMA,UCtadsCKKCV3z7mkhB5SvXMA,,,
youtube.com::afv_user_id_0C6oq3TlGiSlDCei57hY6A,UC0C6oq3TlGiSlDCei57hY6A,,,
youtube.com::afv_user_id_fEbuOYmhm_y-C9xd42z8Sw,UCfEbuOYmhm_y-C9xd42z8Sw,,,
youtube.com::afv_user_id_or-ItevvphIaF0n8CkY-Xg,UCor-ItevvphIaF0n8CkY-Xg,,,
youtube.com::afv_user_id_xvWSELjikbLKiai1QMtCig,UCxvWSELjikbLKiai1QMtCig,,,
youtube.com::afv_user_id_fB8TO0f3iIT43myKEqd1JA,UCfB8TO0f3iIT43myKEqd1JA,,,
youtube.com::afv_user_id_AwDbZG6UtUAa0s6tfgqQBA,UCAwDbZG6UtUAa0s6tfgqQBA,,,
youtube.com::afv_user_id_cPVn1ydbDjcBmUE9nWrfsA,UCcPVn1ydbDjcBmUE9nWrfsA,,,
youtube.com::afv_user_id_Q57G6TkE6LsYzSo_j0hoKg,UCQ57G6TkE6LsYzSo_j0hoKg,,,
youtube.com::afv_user_id_ShZ7YlAqC4LznPnr4arBcw,UCShZ7YlAqC4LznPnr4arBcw,,,
youtube.com::afv_user_id_GMRl1NLHeMNOM4RJ34ae_A,UCGMRl1NLHeMNOM4RJ34ae_A,,,
youtube.com::afv_user_id_lJxezbU7bB9G56N0Tl3nlg,UClJxezbU7bB9G56N0Tl3nlg,,,
youtube.com::afv_user_id_ADSHoziFLAeOEC4L2tibqQ,UCADSHoziFLAeOEC4L2tibqQ,,,
youtube.com::afv_user_id_Z7B1oCEDT_d4c9XTtChX7w,UCZ7B1oCEDT_d4c9XTtChX7w,,,
youtube.com::afv_user_id_KRxSVu3yZPqL5jGfKydQLg,UCKRxSVu3yZPqL5jGfKydQLg,,,
youtube.com::afv_user_id_0NEFJxGzqMUVzh7b0sc1Uw,UC0NEFJxGzqMUVzh7b0sc1Uw,,,
youtube.com::afv_user_id_TAjDNpJSYjlCWN1UyXTi_Q,UCTAjDNpJSYjlCWN1UyXTi_Q,,,
youtube.com::afv_user_id_Q3Kgx1G1NkELoJ8tJ3uelg,UCQ3Kgx1G1NkELoJ8tJ3uelg,,,
youtube.com::afv_user_id_pDLmCQpinbT-dtyigmX_2g,UCpDLmCQpinbT-dtyigmX_2g,,,
youtube.com::afv_user_id_lSC7D4J1mWb15JxMZDzBuQ,UClSC7D4J1mWb15JxMZDzBuQ,,,
youtube.com::afv_user_id__sxCGl2slqyAj9i26KLKuA,UC_sxCGl2slqyAj9i26KLKuA,,,
youtube.com::afv_user_id_kIndoFtfnkfiaduy94rK5Q,UCkIndoFtfnkfiaduy94rK5Q,,,
youtube.com::afv_user_id_uQ5bzjS-9qV4eBbGJ19qmw,UCuQ5bzjS-9qV4eBbGJ19qmw,,,
youtube.com::afv_user_id_gJT29ypj-ZGNX5y8GHapKA,UCgJT29ypj-ZGNX5y8GHapKA,,,
youtube.com::afv_user_id_ovgZ-ZgeyugVX-WFK5AZRg,UCovgZ-ZgeyugVX-WFK5AZRg,,,
youtube.com::afv_user_id_GF2wrIRRO7nVJjB5kJHEPQ,UCGF2wrIRRO7nVJjB5kJHEPQ,,,
youtube.com::afv_user_id_24T2Vj2uSukiOwWcpG_9fA,UC24T2Vj2uSukiOwWcpG_9fA,,,
youtube.com::afv_user_id_JDxFgpSVW3cuj2_URopYdg,UCJDxFgpSVW3cuj2_URopYdg,,,
youtube.com::afv_user_id_7mXyzaRLWLq1fQtxvyGcEw,UC7mXyzaRLWLq1fQtxvyGcEw,,,
youtube.com::afv_user_id_Y3WhU5uwwi4tUMgJUhEpcw,UCY3WhU5uwwi4tUMgJUhEpcw,,,
youtube.com::afv_user_id_ckSrx_gJHAduUYvZnFGl8A,UCckSrx_gJHAduUYvZnFGl8A,,,
youtube.com::afv_user_id_BMDcjCUG-lObhx2NVJfTHQ,UCBMDcjCUG-lObhx2NVJfTHQ,,,
youtube.com::afv_user_id_-o-E6I3IC2q8sAoAuM6Umg,UC-o-E6I3IC2q8sAoAuM6Umg,,,
youtube.com::afv_user_id_cGSTI830YkwaocFV31Q7MA,UCcGSTI830YkwaocFV31Q7MA,,,
youtube.com::afv_user_id_v1xFnc9AMfJwLfLK1MuoFA,UCv1xFnc9AMfJwLfLK1MuoFA,,,
youtube.com::afv_user_id_H8G3ptBuMjs1GdymGpGJPA,UCH8G3ptBuMjs1GdymGpGJPA,,,
youtube.com::afv_user_id_kQxM4lVLzkEk0HkSt90fYw,UCkQxM4lVLzkEk0HkSt90fYw,,,
youtube.com::afv_user_id_9dfPpo00_wWk1CENW5YpbQ,UC9dfPpo00_wWk1CENW5YpbQ,,,
youtube.com::afv_user_id_39EMuY_IVq6_hBrs6tAMuQ,UC39EMuY_IVq6_hBrs6tAMuQ,,,
youtube.com::afv_user_id_msfo6_GmedEhParaNa3r9A,UCmsfo6_GmedEhParaNa3r9A,,,
youtube.com::afv_user_id_SRGk4AtN7iyS1YOu79EG8Q,UCSRGk4AtN7iyS1YOu79EG8Q,,,
youtube.com::afv_user_id_WDksMO8R0Mew4B89GhO9dA,UCWDksMO8R0Mew4B89GhO9dA,,,
youtube.com::afv_user_id_7RQMyUPzbQerM6rKRGqhvA,UC7RQMyUPzbQerM6rKRGqhvA,,,
youtube.com::afv_user_id_H5YwlO6r8O8miT1ryatYYQ,UCH5YwlO6r8O8miT1ryatYYQ,,,
youtube.com::afv_user_id_iZQPckp65yqPhzubGleMZA,UCiZQPckp65yqPhzubGleMZA,,,
youtube.com::afv_user_id_zYXSNsSVmjdkxFrXL3eYYw,UCzYXSNsSVmjdkxFrXL3eYYw,,,
youtube.com::afv_user_id_R_bny1EMDvlpazxHhvfC1A,UCR_bny1EMDvlpazxHhvfC1A,,,
youtube.com::afv_user_id_Wmkw9mnpGO6TWuDSLctSfA,UCWmkw9mnpGO6TWuDSLctSfA,,,
youtube.com::afv_user_id_AWSyEs_Io8MtpY3m-zqILA,UCAWSyEs_Io8MtpY3m-zqILA,,,
youtube.com::afv_user_id_BzeNhdxksfonfQ06O2sX_Q,UCBzeNhdxksfonfQ06O2sX_Q,,,
youtube.com::afv_user_id_aCJ5Q1pv7zvcrcN2FQzn6A,UCaCJ5Q1pv7zvcrcN2FQzn6A,,,
youtube.com::afv_user_id_jel80SeWK8x4lp1R7PTPvA,UCjel80SeWK8x4lp1R7PTPvA,,,
youtube.com::afv_user_id_eGendL8CO5RkffB6IFwHow,UCeGendL8CO5RkffB6IFwHow,,,
youtube.com::afv_user_id_bNFbjngKSigs5w4fxitQdA,UCbNFbjngKSigs5w4fxitQdA,,,
youtube.com::afv_user_id_KX2s42mvGqCqDuuxvN2h-Q,UCKX2s42mvGqCqDuuxvN2h-Q,,,
youtube.com::afv_user_id_vVe4aVfwx2nBYZCbJ6ajCw,UCvVe4aVfwx2nBYZCbJ6ajCw,,,
youtube.com::afv_user_id_gb4EcM040YuvHGX0E882-g,UCgb4EcM040YuvHGX0E882-g,,,
youtube.com::afv_user_id_BB8RHgBBW0k7WO2TyADi1g,UCBB8RHgBBW0k7WO2TyADi1g,,,
youtube.com::afv_user_id_dEnz8AGhPTSltUpNOhU7Qg,UCdEnz8AGhPTSltUpNOhU7Qg,,,
youtube.com::afv_user_id_RKx3Kj_LGlk3Qyk6FRc4Mg,UCRKx3Kj_LGlk3Qyk6FRc4Mg,,,
youtube.com::afv_user_id_PkhvJShYNk2dJoIcne66BQ,UCPkhvJShYNk2dJoIcne66BQ,,,
youtube.com::afv_user_id_3ql_EU4JnaE3Rh3cqbHu6g,UC3ql_EU4JnaE3Rh3cqbHu6g,,,
youtube.com::afv_user_id_NTX3CiA7pt6skg-hQO0kng,UCNTX3CiA7pt6skg-hQO0kng,,,
youtube.com::afv_user_id_CSPB0u4CyY8adubmticSlQ,UCCSPB0u4CyY8adubmticSlQ,,,
youtube.com::afv_user_id_NLYbmPRdPAOrdINcrjzzGw,UCNLYbmPRdPAOrdINcrjzzGw,,,
youtube.com::afv_user_id_ph76YzMKEXbVem2zqCM3BA,UCph76YzMKEXbVem2zqCM3BA,,,
youtube.com::afv_user_id_rWkFUu3DK5XpYBUPDC5uLA,UCrWkFUu3DK5XpYBUPDC5uLA,,,
youtube.com::afv_user_id_4dGJ7kHjMFq8-3DLfgthbQ,UC4dGJ7kHjMFq8-3DLfgthbQ,,,
youtube.com::afv_user_id_4s6P1q8l1zznc4Yk6WAX-A,UC4s6P1q8l1zznc4Yk6WAX-A,,,
youtube.com::afv_user_id_Mdwgye4NdhDfPJPskhfi6Q,UCMdwgye4NdhDfPJPskhfi6Q,,,
youtube.com::afv_user_id_J9ShM8zDlDnjIysGlRmTkg,UCJ9ShM8zDlDnjIysGlRmTkg,,,
youtube.com::afv_user_id_wR0kQNWU2GPpIpPsHIoUqw,UCwR0kQNWU2GPpIpPsHIoUqw,,,
youtube.com::afv_user_id_N6SjnueDXyLEe1rKy0xYEQ,UCN6SjnueDXyLEe1rKy0xYEQ,,,
youtube.com::afv_user_id_LiPbjTEuGto_iRasBrfu7w,UCLiPbjTEuGto_iRasBrfu7w,,,
youtube.com::afv_user_id_42PZpnxIJKJP2AS9pB6qIA,UC42PZpnxIJKJP2AS9pB6qIA,,,
youtube.com::afv_user_id_uDdJRJ6qR-wGILbpq-FXCw,UCuDdJRJ6qR-wGILbpq-FXCw,,,
youtube.com::afv_user_id_lqZm49qdCGaV96s2ZN9--Q,UClqZm49qdCGaV96s2ZN9--Q,,,
youtube.com::afv_user_id_PhqLCdunoYAoCjmm7y-7vw,UCPhqLCdunoYAoCjmm7y-7vw,,,
youtube.com::afv_user_id_qfyBJL2SvZ_QqqrpCjcwSA,UCqfyBJL2SvZ_QqqrpCjcwSA,,,
youtube.com::afv_user_id_VRnss0Ud4UsHoWMgfBuF3A,UCVRnss0Ud4UsHoWMgfBuF3A,,,
